,en,lat,lng
3890,Buff-barred Warbler,30.9842,102.8496
3891,Buff-barred Warbler,31.7179,102.2881
3892,Buff-barred Warbler,31.7179,102.2881
3893,Buff-barred Warbler,31.7179,102.2881
3894,Buff-barred Warbler,31.7179,102.2881
4026,Chinese Leaf Warbler,31.0288,103.1666
4027,Chinese Leaf Warbler,22.4303,114.1839
4028,Chinese Leaf Warbler,40.0418,115.4955
4029,Chinese Leaf Warbler,34.9334,103.7501
4030,Chinese Leaf Warbler,37.758,112.3209
4031,Chinese Leaf Warbler,40.5878,117.4803
4032,Chinese Leaf Warbler,40.2295,115.913
4033,Chinese Leaf Warbler,36.813103,102.53245
4034,Chinese Leaf Warbler,36.813103,102.53245
4035,Chinese Leaf Warbler,36.813103,102.53245
4036,Chinese Leaf Warbler,36.813103,102.53245
4037,Chinese Leaf Warbler,40.2295,115.913
4038,Chinese Leaf Warbler,40.0352,115.487
4039,Chinese Leaf Warbler,31.0288,103.1666
4040,Chinese Leaf Warbler,39.9915,116.3113
4041,Chinese Leaf Warbler,32.971,104.096
4042,Chinese Leaf Warbler,39.985,116.357
4043,Chinese Leaf Warbler,38.7207,113.8151
4044,Chinese Leaf Warbler,39.8511,115.6193
4045,Chinese Leaf Warbler,39.8579,115.618
4046,Chinese Leaf Warbler,40.0032,116.3315
4047,Chinese Leaf Warbler,31.0288,103.1666
4048,Chinese Leaf Warbler,33.6451,107.8034
4049,Chinese Leaf Warbler,33.6013,103.2101
4050,Chinese Leaf Warbler,33.594,107.581
4051,Chinese Leaf Warbler,32.641197,104.81295
4052,Chinese Leaf Warbler,40.5878,117.4803
4053,Chinese Leaf Warbler,40.5878,117.4803
4054,Chinese Leaf Warbler,31.0,103.0
4055,Chinese Leaf Warbler,37.0,100.0
4056,Chinese Leaf Warbler,37.0,100.0
4057,Chinese Leaf Warbler,33.1626,103.9112
4058,Chinese Leaf Warbler,39.985,116.357
4059,Chinese Leaf Warbler,40.1302,116.3213
4060,Chinese Leaf Warbler,38.6866,111.8418
4061,Chinese Leaf Warbler,40.0352,115.487
4062,Chinese Leaf Warbler,40.0352,115.487
4063,Chinese Leaf Warbler,33.2,103.9
4064,Chinese Leaf Warbler,33.6013,103.2101
4065,Chinese Leaf Warbler,33.6013,103.2101
4066,Chinese Leaf Warbler,33.6013,103.2101
4067,Chinese Leaf Warbler,31.0288,103.1666
4068,Chinese Leaf Warbler,33.0703,103.857
4069,Chinese Leaf Warbler,33.6451,107.8034
4070,Chinese Leaf Warbler,31.0,103.0
4071,Chinese Leaf Warbler,31.0,103.0
4072,Chinese Leaf Warbler,31.0,103.0
4073,Chinese Leaf Warbler,37.0,100.0
4074,Chinese Leaf Warbler,36.8709,111.9887
4075,Chinese Leaf Warbler,39.9667,115.5001
4076,Chinese Leaf Warbler,36.8256,112.0896
4077,Chinese Leaf Warbler,22.2561,114.1857
4078,Chinese Leaf Warbler,40.0352,115.487
4079,Chinese Leaf Warbler,33.6064,103.2371
4080,Chinese Leaf Warbler,33.594,107.581
4081,Chinese Leaf Warbler,33.0703,103.857
4082,Chinese Leaf Warbler,36.8709,111.9887
4083,Chinese Leaf Warbler,36.0883,101.7098
4084,Chinese Leaf Warbler,33.6995,107.6201
4085,Chinese Leaf Warbler,39.13645,118.830185
4216,Yellow-streaked Warbler,37.0422,101.8306
4217,Yellow-streaked Warbler,30.8958,102.9827
4218,Yellow-streaked Warbler,30.8958,102.9827
4219,Yellow-streaked Warbler,31.1059,102.4359
4220,Yellow-streaked Warbler,31.1059,102.4359
4221,Yellow-streaked Warbler,36.9295,101.6956
4222,Yellow-streaked Warbler,36.9295,101.6956
4223,Yellow-streaked Warbler,36.9295,101.6956
4224,Yellow-streaked Warbler,36.9295,101.6956
4225,Yellow-streaked Warbler,36.9295,101.6956
4226,Yellow-streaked Warbler,40.4588,117.5037
4227,Yellow-streaked Warbler,36.8594,101.9744
4228,Yellow-streaked Warbler,36.9295,101.6956
4229,Yellow-streaked Warbler,27.6542,100.0318
4230,Yellow-streaked Warbler,27.6542,100.0318
4231,Yellow-streaked Warbler,31.1059,102.4359
4232,Yellow-streaked Warbler,31.1059,102.4359
4233,Yellow-streaked Warbler,31.1059,102.4359
4234,Yellow-streaked Warbler,31.1059,102.4359
4235,Yellow-streaked Warbler,40.0401,115.5017
4236,Yellow-streaked Warbler,40.0784,116.047
4237,Yellow-streaked Warbler,33.6554,103.4924
4238,Yellow-streaked Warbler,40.5878,117.4803
4239,Yellow-streaked Warbler,40.5878,117.4803
4240,Yellow-streaked Warbler,40.5878,117.4803
4241,Yellow-streaked Warbler,40.5878,117.4803
4243,Yellow-streaked Warbler,36.813103,102.53245
4244,Yellow-streaked Warbler,36.813103,102.53245
4245,Yellow-streaked Warbler,36.813103,102.53245
4246,Yellow-streaked Warbler,36.813103,102.53245
4247,Yellow-streaked Warbler,36.813103,102.53245
4248,Yellow-streaked Warbler,37.03816,101.82439
4249,Yellow-streaked Warbler,37.03816,101.82439
4250,Yellow-streaked Warbler,37.03816,101.82439
4251,Yellow-streaked Warbler,40.2295,115.913
4252,Yellow-streaked Warbler,32.1372,96.5244
4253,Yellow-streaked Warbler,33.6201,103.248
4255,Yellow-streaked Warbler,30.894,102.989
4256,Yellow-streaked Warbler,36.6295,101.8283
4257,Yellow-streaked Warbler,36.6295,101.8283
4258,Yellow-streaked Warbler,32.32,96.28
4259,Yellow-streaked Warbler,32.32,96.28
4260,Yellow-streaked Warbler,32.32,96.28
4261,Yellow-streaked Warbler,25.9444,100.1013
4262,Yellow-streaked Warbler,39.9915,116.3113
4263,Yellow-streaked Warbler,39.9915,116.3113
4264,Yellow-streaked Warbler,40.3996,115.8363
4265,Yellow-streaked Warbler,22.2773,114.1227
4266,Yellow-streaked Warbler,27.6542,100.0318
4267,Yellow-streaked Warbler,38.7207,113.8151
4268,Yellow-streaked Warbler,38.7207,113.8151
4269,Yellow-streaked Warbler,38.7207,113.8151
4270,Yellow-streaked Warbler,40.0784,116.047
4271,Yellow-streaked Warbler,40.0784,116.047
4272,Yellow-streaked Warbler,40.0437,115.5048
4273,Yellow-streaked Warbler,39.8511,115.6193
4274,Yellow-streaked Warbler,30.8706,102.9631
4275,Yellow-streaked Warbler,30.8706,102.9631
4276,Yellow-streaked Warbler,30.8706,102.9631
4277,Yellow-streaked Warbler,38.6748,111.7475
4278,Yellow-streaked Warbler,36.9295,101.6956
4279,Yellow-streaked Warbler,32.38956,96.48682
4280,Yellow-streaked Warbler,32.38956,96.48682
4281,Yellow-streaked Warbler,36.813103,102.53245
4282,Yellow-streaked Warbler,36.813103,102.53245
4283,Yellow-streaked Warbler,36.813103,102.53245
4284,Yellow-streaked Warbler,36.813103,102.53245
4285,Yellow-streaked Warbler,22.2773,114.1227
4286,Yellow-streaked Warbler,40.0352,115.487
4287,Yellow-streaked Warbler,36.6169,101.7362
4288,Yellow-streaked Warbler,33.6554,103.4924
4289,Yellow-streaked Warbler,27.9095,99.632
4290,Yellow-streaked Warbler,36.8157,102.4842
4291,Yellow-streaked Warbler,31.0334,103.1834
4292,Yellow-streaked Warbler,36.8709,111.9887
4293,Yellow-streaked Warbler,36.8709,111.9887
4294,Yellow-streaked Warbler,36.813103,102.53245
4295,Yellow-streaked Warbler,22.277,114.122
4296,Yellow-streaked Warbler,35.3544,102.8248
4297,Yellow-streaked Warbler,27.9095,99.632
4298,Yellow-streaked Warbler,36.8157,102.4842
4299,Yellow-streaked Warbler,33.5851,103.1467
4300,Yellow-streaked Warbler,33.5851,103.1467
4301,Yellow-streaked Warbler,32.32,96.28
4302,Yellow-streaked Warbler,29.8496,102.2586
4303,Yellow-streaked Warbler,30.9108,102.8947
4304,Yellow-streaked Warbler,30.9108,102.8947
4305,Yellow-streaked Warbler,31.8789,96.5509
4335,Alpine Leaf Warbler,36.8157,102.4842
4336,Alpine Leaf Warbler,32.3406,96.5481
4337,Alpine Leaf Warbler,32.3406,96.5481
4338,Alpine Leaf Warbler,32.3406,96.5481
4339,Alpine Leaf Warbler,36.7571,99.5918
4340,Alpine Leaf Warbler,36.813103,102.53245
4341,Alpine Leaf Warbler,36.813103,102.53245
4342,Alpine Leaf Warbler,36.813103,102.53245
4343,Alpine Leaf Warbler,36.813103,102.53245
4344,Alpine Leaf Warbler,36.8157,102.4842
4346,Alpine Leaf Warbler,36.9162,98.9309
4347,Alpine Leaf Warbler,36.3171,98.3002
4348,Alpine Leaf Warbler,33.4745,102.488
4349,Alpine Leaf Warbler,33.4745,102.488
4350,Alpine Leaf Warbler,33.0,96.7
4351,Alpine Leaf Warbler,32.32,96.28
4352,Alpine Leaf Warbler,30.937,102.885
4353,Alpine Leaf Warbler,26.3147,99.8531
4354,Alpine Leaf Warbler,26.3147,99.8531
4355,Alpine Leaf Warbler,32.3406,96.5481
4356,Alpine Leaf Warbler,36.4622,98.5075
4357,Alpine Leaf Warbler,30.879,102.966
4358,Alpine Leaf Warbler,33.2,103.9
4359,Alpine Leaf Warbler,36.9162,98.9309
4360,Alpine Leaf Warbler,36.9162,98.9309
4361,Alpine Leaf Warbler,36.8157,102.4842
4362,Alpine Leaf Warbler,29.6,91.1
4363,Alpine Leaf Warbler,30.937,102.885
4528,Bianchi's Warbler,25.681,100.1331
4529,Bianchi's Warbler,25.681,100.1331
4530,Bianchi's Warbler,29.6987,102.9542
4531,Bianchi's Warbler,29.6987,102.9542
4532,Bianchi's Warbler,22.4495,114.3209
4533,Bianchi's Warbler,31.4414,110.2772
4534,Bianchi's Warbler,31.4786,110.3121
4535,Bianchi's Warbler,31.4483,110.197
4536,Bianchi's Warbler,29.3394,102.1735
4537,Bianchi's Warbler,29.6514,102.9503
4538,Bianchi's Warbler,29.6987,102.9542
4539,Bianchi's Warbler,29.6017,102.8978
4541,Bianchi's Warbler,29.6987,102.9542
4542,Bianchi's Warbler,30.9939,103.1601
4543,Bianchi's Warbler,30.9939,103.1601
4544,Bianchi's Warbler,23.9738,110.1047
4545,Bianchi's Warbler,29.8506,102.2875
4546,Bianchi's Warbler,33.1626,103.9112
4547,Bianchi's Warbler,32.6433,104.8042
4548,Bianchi's Warbler,32.7077,104.3878
4549,Bianchi's Warbler,29.5466,103.3378
4550,Bianchi's Warbler,25.8769,110.4181
4551,Bianchi's Warbler,29.8496,102.2586
4552,Bianchi's Warbler,29.8506,102.2875
4553,Bianchi's Warbler,30.9108,102.8947
4554,Bianchi's Warbler,30.9108,102.8947
4555,Bianchi's Warbler,30.9108,102.8947
4556,Bianchi's Warbler,30.9108,102.8947
4557,Bianchi's Warbler,33.2,103.9
4558,Bianchi's Warbler,33.2,103.9
4559,Bianchi's Warbler,33.2,103.9
4560,Bianchi's Warbler,33.2,103.9
4561,Bianchi's Warbler,33.594,107.581
4562,Bianchi's Warbler,33.594,107.581
4563,Bianchi's Warbler,33.594,107.581
4564,Bianchi's Warbler,32.643295,104.80423
4566,Bianchi's Warbler,31.0,103.0
4567,Bianchi's Warbler,31.0,103.0
4568,Bianchi's Warbler,33.2,103.9
4569,Bianchi's Warbler,33.2,103.9
4570,Bianchi's Warbler,29.736,109.789
4571,Bianchi's Warbler,29.736,109.789
4572,Bianchi's Warbler,20.8282,110.23
4573,Bianchi's Warbler,29.6017,102.8978
4574,Bianchi's Warbler,33.2,103.9
4575,Bianchi's Warbler,26.93,100.199
4577,Bianchi's Warbler,33.0703,103.857
4578,Bianchi's Warbler,33.0703,103.857
4579,Bianchi's Warbler,29.736,109.789
4885,Arctic Warbler,39.824,116.385
4886,Arctic Warbler,30.9513,121.9598
4887,Arctic Warbler,31.1646,121.6473
4888,Arctic Warbler,31.1646,121.6473
4889,Arctic Warbler,31.1646,121.6473
4890,Arctic Warbler,39.2297,118.1987
4891,Arctic Warbler,30.206,121.033
4892,Arctic Warbler,20.0107,110.3175
4893,Arctic Warbler,22.4495,114.3209
4894,Arctic Warbler,22.4495,114.3209
4895,Arctic Warbler,30.8488,121.734
4896,Arctic Warbler,39.985,116.357
4897,Arctic Warbler,40.0292,116.3978
4898,Arctic Warbler,39.8268,116.2208
4899,Arctic Warbler,39.8268,116.2208
4900,Arctic Warbler,40.0685,116.5303
4901,Arctic Warbler,40.0022,116.3109
4902,Arctic Warbler,40.4082,116.6811
4903,Arctic Warbler,31.617,121.4018
4904,Arctic Warbler,31.617,121.4018
4905,Arctic Warbler,31.5123,121.9556
4906,Arctic Warbler,30.9433,121.9669
4907,Arctic Warbler,30.9433,121.9669
4908,Arctic Warbler,30.9433,121.9669
4909,Arctic Warbler,30.9433,121.9669
4910,Arctic Warbler,30.9433,121.9669
4911,Arctic Warbler,31.1741,121.4214
4912,Arctic Warbler,32.0502,118.7602
4913,Arctic Warbler,31.147,121.4447
4914,Arctic Warbler,22.1653,114.2532
4915,Arctic Warbler,27.0258,117.0827
4916,Arctic Warbler,39.2297,118.1987
4917,Arctic Warbler,30.206,121.033
4918,Arctic Warbler,39.85583,119.41472
4919,Arctic Warbler,39.985,116.357
4920,Arctic Warbler,40.0022,116.3109
4921,Arctic Warbler,22.4692,114.009
4922,Arctic Warbler,22.2707,114.1978
4923,Arctic Warbler,32.3938,121.2434
4924,Arctic Warbler,28.6419,115.8126
4925,Arctic Warbler,27.0258,117.0827
4926,Arctic Warbler,30.206,121.033
4927,Arctic Warbler,31.5204,121.9454
4928,Arctic Warbler,31.5232,121.8918
4929,Arctic Warbler,22.2758,114.1215
4930,Arctic Warbler,31.5204,121.9454
4978,Claudia's Leaf Warbler,29.6987,102.9542
4979,Claudia's Leaf Warbler,40.5878,117.4803
4980,Claudia's Leaf Warbler,31.5062,110.3574
4981,Claudia's Leaf Warbler,40.2295,115.913
4982,Claudia's Leaf Warbler,40.5878,117.4803
4983,Claudia's Leaf Warbler,40.5878,117.4803
4984,Claudia's Leaf Warbler,29.6345,103.0886
4985,Claudia's Leaf Warbler,40.2295,115.913
4986,Claudia's Leaf Warbler,33.7466,107.9755
4987,Claudia's Leaf Warbler,33.0632,103.9277
4988,Claudia's Leaf Warbler,29.8516,102.2593
4989,Claudia's Leaf Warbler,39.8822,116.4066
4990,Claudia's Leaf Warbler,31.0288,103.1666
4991,Claudia's Leaf Warbler,39.9915,116.3113
4992,Claudia's Leaf Warbler,40.0784,116.047
4993,Claudia's Leaf Warbler,37.758,112.3209
4994,Claudia's Leaf Warbler,37.758,112.3209
4995,Claudia's Leaf Warbler,37.7237,112.243
4996,Claudia's Leaf Warbler,22.2561,114.1857
4997,Claudia's Leaf Warbler,40.0352,115.487
4998,Claudia's Leaf Warbler,40.0352,115.487
4999,Claudia's Leaf Warbler,29.6017,102.8978
5000,Claudia's Leaf Warbler,29.8496,102.2586
5001,Claudia's Leaf Warbler,33.6451,107.8034
5002,Claudia's Leaf Warbler,33.6451,107.8034
5003,Claudia's Leaf Warbler,33.6451,107.8034
5004,Claudia's Leaf Warbler,33.6451,107.8034
5005,Claudia's Leaf Warbler,33.6451,107.8034
5006,Claudia's Leaf Warbler,33.6451,107.8034
5007,Claudia's Leaf Warbler,29.6017,102.8978
5008,Claudia's Leaf Warbler,40.5878,117.4803
5009,Claudia's Leaf Warbler,32.643295,104.80423
5010,Claudia's Leaf Warbler,33.0609,103.9278
5011,Claudia's Leaf Warbler,33.0609,103.9278
5012,Claudia's Leaf Warbler,33.0703,103.857
5014,Claudia's Leaf Warbler,33.6451,107.8034
5015,Claudia's Leaf Warbler,36.8709,111.9887
5016,Claudia's Leaf Warbler,39.9667,115.5001
5017,Claudia's Leaf Warbler,30.9939,103.1601
5018,Claudia's Leaf Warbler,30.9939,103.1601
5019,Claudia's Leaf Warbler,31.0288,103.1666
5020,Claudia's Leaf Warbler,32.971,104.096
5021,Claudia's Leaf Warbler,39.985,116.357
5022,Claudia's Leaf Warbler,39.985,116.357
5023,Claudia's Leaf Warbler,38.7207,113.8151
5024,Claudia's Leaf Warbler,22.2561,114.1857
5025,Claudia's Leaf Warbler,22.2561,114.1857
5026,Claudia's Leaf Warbler,22.2561,114.1857
5027,Claudia's Leaf Warbler,40.0352,115.487
5028,Claudia's Leaf Warbler,29.6017,102.8978
5029,Claudia's Leaf Warbler,29.6017,102.8978
5030,Claudia's Leaf Warbler,29.6017,102.8978
5031,Claudia's Leaf Warbler,29.8496,102.2586
5032,Claudia's Leaf Warbler,29.8496,102.2586
5033,Claudia's Leaf Warbler,33.2,103.9
5034,Claudia's Leaf Warbler,33.2,103.9
5035,Claudia's Leaf Warbler,33.6451,107.8034
5036,Claudia's Leaf Warbler,33.6451,107.8034
5037,Claudia's Leaf Warbler,33.0703,103.857
5043,Claudia's Leaf Warbler,33.2,103.9
5044,Claudia's Leaf Warbler,36.8709,111.9887
5045,Claudia's Leaf Warbler,32.6433,104.8042
5046,Claudia's Leaf Warbler,33.6451,107.8034
5047,Claudia's Leaf Warbler,33.6451,107.8034
5048,Claudia's Leaf Warbler,33.6451,107.8034
5174,Black-browed Reed Warbler,22.4939,114.0404
5175,Black-browed Reed Warbler,22.507,114.1151
5176,Black-browed Reed Warbler,22.507,114.1151
5177,Black-browed Reed Warbler,40.0022,116.3109
5178,Black-browed Reed Warbler,40.0022,116.3109
5179,Black-browed Reed Warbler,30.9376,121.9561
5180,Black-browed Reed Warbler,31.1373,121.3748
5181,Black-browed Reed Warbler,47.7356,133.6995
5182,Black-browed Reed Warbler,39.9915,116.3113
5183,Black-browed Reed Warbler,22.4939,114.0404
5184,Black-browed Reed Warbler,40.3996,115.8363
5185,Black-browed Reed Warbler,39.8671,116.1956
5186,Black-browed Reed Warbler,39.8268,116.2208
5187,Black-browed Reed Warbler,40.0022,116.3109
5188,Black-browed Reed Warbler,40.0022,116.3109
5189,Black-browed Reed Warbler,40.1302,116.3213
5190,Black-browed Reed Warbler,30.9433,121.9669
5191,Black-browed Reed Warbler,26.0334,119.6745
5192,Black-browed Reed Warbler,26.0334,119.6745
5193,Black-browed Reed Warbler,26.0334,119.6745
5194,Black-browed Reed Warbler,37.6101,115.6016
5195,Black-browed Reed Warbler,37.6101,115.6016
5196,Black-browed Reed Warbler,40.4114,115.8514
5197,Black-browed Reed Warbler,40.0742,116.4975
5198,Black-browed Reed Warbler,28.6365,115.8347
5199,Black-browed Reed Warbler,46.9289,131.7158
5200,Black-browed Reed Warbler,46.9289,131.7158
5201,Black-browed Reed Warbler,46.9289,131.7158
5202,Black-browed Reed Warbler,47.7356,133.6995
5203,Black-browed Reed Warbler,47.7356,133.6995
5204,Black-browed Reed Warbler,47.7356,133.6995
5207,Black-browed Reed Warbler,26.0334,119.6745
5208,Black-browed Reed Warbler,39.146,122.029
5209,Black-browed Reed Warbler,45.9309,123.5739
5210,Black-browed Reed Warbler,30.206,121.033
5211,Black-browed Reed Warbler,39.85583,119.41472
5212,Black-browed Reed Warbler,39.13645,118.830185
5213,Black-browed Reed Warbler,40.1359,116.2975
5214,Black-browed Reed Warbler,40.0022,116.3109
5215,Black-browed Reed Warbler,30.885,121.9676
5216,Black-browed Reed Warbler,30.885,121.9676
5217,Black-browed Reed Warbler,39.148,118.8342
5218,Black-browed Reed Warbler,47.7356,133.6995
5219,Black-browed Reed Warbler,47.7356,133.6995
5220,Black-browed Reed Warbler,47.7356,133.6995
5221,Black-browed Reed Warbler,30.206,121.033
5222,Black-browed Reed Warbler,30.206,121.033
5223,Black-browed Reed Warbler,30.206,121.033
5224,Black-browed Reed Warbler,30.206,121.033
5225,Black-browed Reed Warbler,40.1359,116.2975
5318,Brown Bush Warbler,27.8114,117.7247
5319,Brown Bush Warbler,27.8114,117.7247
5320,Brown Bush Warbler,27.8114,117.7247
5321,Brown Bush Warbler,24.925,113.0216
5322,Brown Bush Warbler,27.0258,117.0827
5323,Brown Bush Warbler,29.6017,102.8978
5324,Brown Bush Warbler,29.6017,102.8978
5325,Brown Bush Warbler,29.6017,102.8978
5326,Brown Bush Warbler,29.6017,102.8978
5329,Brown Bush Warbler,29.6987,102.9542
5330,Brown Bush Warbler,27.8114,117.7247
5331,Brown Bush Warbler,27.8114,117.7247
5332,Brown Bush Warbler,31.4918,110.0084
5333,Brown Bush Warbler,33.7466,107.9755
5334,Brown Bush Warbler,29.5236,103.3354
5335,Brown Bush Warbler,27.0258,117.0827
5336,Brown Bush Warbler,27.0258,117.0827
5337,Brown Bush Warbler,27.0258,117.0827
5338,Brown Bush Warbler,27.0258,117.0827
5339,Brown Bush Warbler,29.6017,102.8978
5340,Brown Bush Warbler,29.6017,102.8978
5341,Brown Bush Warbler,29.6017,102.8978
5342,Brown Bush Warbler,33.6451,107.8034
5343,Brown Bush Warbler,33.6451,107.8034
5344,Brown Bush Warbler,33.6451,107.8034
5345,Brown Bush Warbler,29.6017,102.8978
5346,Brown Bush Warbler,22.2561,114.1857
5347,Brown Bush Warbler,22.2561,114.1857
5348,Brown Bush Warbler,27.0078,117.0754
5349,Brown Bush Warbler,27.8334,117.7334
5350,Brown Bush Warbler,29.6987,102.9542
5351,Brown Bush Warbler,22.2561,114.1857
5352,Brown Bush Warbler,22.2561,114.1857
5597,Black-streaked Scimitar Babbler,27.6558,100.7883
5598,Black-streaked Scimitar Babbler,27.6558,100.7883
5599,Black-streaked Scimitar Babbler,27.6558,100.7883
5600,Black-streaked Scimitar Babbler,27.6558,100.7883
5601,Black-streaked Scimitar Babbler,25.7799,100.0964
5602,Black-streaked Scimitar Babbler,25.7799,100.0964
5603,Black-streaked Scimitar Babbler,25.7799,100.0964
5604,Black-streaked Scimitar Babbler,25.7799,100.0964
5605,Black-streaked Scimitar Babbler,26.8834,100.2334
5606,Black-streaked Scimitar Babbler,26.8834,100.2334
5607,Black-streaked Scimitar Babbler,35.6097,113.4406
5608,Black-streaked Scimitar Babbler,35.6097,113.4406
5609,Black-streaked Scimitar Babbler,29.8496,102.2586
5610,Black-streaked Scimitar Babbler,29.8496,102.2586
5611,Black-streaked Scimitar Babbler,26.9284,100.1998
5612,Black-streaked Scimitar Babbler,33.2803,103.9251
5613,Black-streaked Scimitar Babbler,25.6506,100.1543
5614,Black-streaked Scimitar Babbler,25.6506,100.1543
5615,Black-streaked Scimitar Babbler,28.3973,98.7901
5616,Black-streaked Scimitar Babbler,25.6815,100.1472
5617,Black-streaked Scimitar Babbler,25.6768,100.1404
5618,Black-streaked Scimitar Babbler,26.4422,106.6167
5619,Black-streaked Scimitar Babbler,28.2403,107.1998
5620,Black-streaked Scimitar Babbler,25.0807,102.7566
5621,Black-streaked Scimitar Babbler,25.6003,100.249
5622,Black-streaked Scimitar Babbler,35.6097,113.4406
5623,Black-streaked Scimitar Babbler,25.3033,98.7974
5624,Black-streaked Scimitar Babbler,27.0663,102.7597
5625,Black-streaked Scimitar Babbler,32.4352,104.7576
5626,Black-streaked Scimitar Babbler,33.2991,104.1581
5627,Black-streaked Scimitar Babbler,29.5718,103.444
5628,Black-streaked Scimitar Babbler,29.5718,103.444
5629,Black-streaked Scimitar Babbler,29.8506,102.2875
5630,Black-streaked Scimitar Babbler,33.6451,107.8034
5631,Black-streaked Scimitar Babbler,31.8789,96.5509
5632,Black-streaked Scimitar Babbler,30.8787,101.8927
5633,Black-streaked Scimitar Babbler,26.9284,100.1998
5634,Black-streaked Scimitar Babbler,26.9284,100.1998
5635,Black-streaked Scimitar Babbler,32.32,96.28
5636,Black-streaked Scimitar Babbler,29.52,103.33
5637,Black-streaked Scimitar Babbler,33.2803,103.9251
5638,Black-streaked Scimitar Babbler,21.4592,101.5646
5639,Black-streaked Scimitar Babbler,29.5774,103.4035
5640,Black-streaked Scimitar Babbler,29.8506,102.2875
5641,Black-streaked Scimitar Babbler,26.9284,100.1998
5642,Black-streaked Scimitar Babbler,32.32,96.28
5643,Black-streaked Scimitar Babbler,29.52,103.33
5683,Streak-breasted Scimitar Babbler,22.5152,106.9494
5684,Streak-breasted Scimitar Babbler,25.8998,100.0778
5685,Streak-breasted Scimitar Babbler,29.5976,102.8363
5686,Streak-breasted Scimitar Babbler,24.5557,111.8262
5687,Streak-breasted Scimitar Babbler,25.7799,100.0964
5688,Streak-breasted Scimitar Babbler,27.6558,100.7883
5689,Streak-breasted Scimitar Babbler,27.6558,100.7883
5690,Streak-breasted Scimitar Babbler,25.7799,100.0964
5691,Streak-breasted Scimitar Babbler,27.6558,100.7883
5692,Streak-breasted Scimitar Babbler,18.7439,108.8442
5693,Streak-breasted Scimitar Babbler,22.551,113.9971
5694,Streak-breasted Scimitar Babbler,29.1757,117.8321
5695,Streak-breasted Scimitar Babbler,29.1757,117.8321
5696,Streak-breasted Scimitar Babbler,22.4021,114.1177
5697,Streak-breasted Scimitar Babbler,22.4021,114.1177
5698,Streak-breasted Scimitar Babbler,22.5152,106.9494
5699,Streak-breasted Scimitar Babbler,22.5152,106.9494
5700,Streak-breasted Scimitar Babbler,25.8998,100.0778
5701,Streak-breasted Scimitar Babbler,30.569,104.1558
5702,Streak-breasted Scimitar Babbler,18.7421,108.862
5703,Streak-breasted Scimitar Babbler,23.3026,105.8108
5704,Streak-breasted Scimitar Babbler,22.4253,114.1789
5705,Streak-breasted Scimitar Babbler,29.1689,117.8414
5706,Streak-breasted Scimitar Babbler,29.5531,118.9354
5707,Streak-breasted Scimitar Babbler,22.4245,114.3402
5708,Streak-breasted Scimitar Babbler,18.7586,108.8588
5709,Streak-breasted Scimitar Babbler,27.3677,100.1392
5710,Streak-breasted Scimitar Babbler,24.0525,97.8963
5711,Streak-breasted Scimitar Babbler,24.283,113.3437
5712,Streak-breasted Scimitar Babbler,30.1042,118.8847
5713,Streak-breasted Scimitar Babbler,29.6017,102.8978
5714,Streak-breasted Scimitar Babbler,31.947,114.2661
5715,Streak-breasted Scimitar Babbler,29.3076,117.8806
5716,Streak-breasted Scimitar Babbler,33.6451,107.8034
5717,Streak-breasted Scimitar Babbler,33.6451,107.8034
5718,Streak-breasted Scimitar Babbler,33.6451,107.8034
5719,Streak-breasted Scimitar Babbler,29.494,113.383
5720,Streak-breasted Scimitar Babbler,29.736,109.789
5721,Streak-breasted Scimitar Babbler,29.736,109.789
5722,Streak-breasted Scimitar Babbler,18.7439,108.8442
5725,Streak-breasted Scimitar Babbler,30.897,103.579
5726,Streak-breasted Scimitar Babbler,33.6451,107.8034
5727,Streak-breasted Scimitar Babbler,29.5167,103.3167
5728,Streak-breasted Scimitar Babbler,30.9939,103.1601
5729,Streak-breasted Scimitar Babbler,22.4897,114.1665
5730,Streak-breasted Scimitar Babbler,24.585,117.9306
5731,Streak-breasted Scimitar Babbler,30.7646,104.1237
5732,Streak-breasted Scimitar Babbler,25.7799,100.0964
5733,Streak-breasted Scimitar Babbler,29.1689,117.8414
5734,Streak-breasted Scimitar Babbler,29.2481,117.8618
5735,Streak-breasted Scimitar Babbler,29.5531,118.9354
5736,Streak-breasted Scimitar Babbler,29.5531,118.9354
5737,Streak-breasted Scimitar Babbler,25.1204,99.1513
5738,Streak-breasted Scimitar Babbler,25.9876,98.6573
5739,Streak-breasted Scimitar Babbler,27.0078,117.0754
5740,Streak-breasted Scimitar Babbler,27.0078,117.0754
5741,Streak-breasted Scimitar Babbler,18.7439,108.8442
5742,Streak-breasted Scimitar Babbler,22.4667,106.9501
5743,Streak-breasted Scimitar Babbler,29.5718,103.444
5744,Streak-breasted Scimitar Babbler,23.1881,113.3774
5745,Streak-breasted Scimitar Babbler,30.1042,118.8847
5746,Streak-breasted Scimitar Babbler,30.1042,118.8847
5747,Streak-breasted Scimitar Babbler,22.4253,114.1789
5748,Streak-breasted Scimitar Babbler,25.2219,110.2517
5749,Streak-breasted Scimitar Babbler,27.0258,117.0827
5750,Streak-breasted Scimitar Babbler,31.947,114.2661
5751,Streak-breasted Scimitar Babbler,33.594,107.581
5752,Streak-breasted Scimitar Babbler,23.634,113.885
5753,Streak-breasted Scimitar Babbler,23.634,113.885
5754,Streak-breasted Scimitar Babbler,24.324,108.513
